regime,alt_km,delta,sigma_h_km,sigma_v_km,kappa_h,advection_ms,patch_air_mass_kg,heating_fraction,E_thermal_min_J,tau_diff_s,tau_adv_s,transport_survivable_1h,classification
moderate,250,5.0,1000.0,30.0,1000000.0,0.0,29757113.858024392,0.8333333333333334,2489678526121.374,500000.0,inf,True,thermodynamically_conceivable
moderate,250,5.0,1000.0,30.0,1000000.0,100.0,29757113.858024392,0.8333333333333334,2489678526121.374,500000.0,10000.0,True,thermodynamically_conceivable
moderate,250,5.0,1000.0,30.0,1000000.0,300.0,29757113.858024392,0.8333333333333334,2489678526121.374,500000.0,3333.3333333333335,False,transport_limited
moderate,250,20.0,50.0,30.0,1000.0,0.0,74392.78464506098,0.9523809523809523,7113367217.48964,1250000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,50.0,30.0,1000.0,100.0,74392.78464506098,0.9523809523809523,7113367217.48964,1250000.0,500.0,False,transport_limited
moderate,250,20.0,50.0,30.0,1000.0,300.0,74392.78464506098,0.9523809523809523,7113367217.48964,1250000.0,166.66666666666666,False,transport_limited
moderate,250,20.0,50.0,30.0,100000.0,0.0,74392.78464506098,0.9523809523809523,7113367217.48964,12500.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,50.0,30.0,100000.0,100.0,74392.78464506098,0.9523809523809523,7113367217.48964,12500.0,500.0,False,transport_limited
moderate,250,20.0,50.0,30.0,100000.0,300.0,74392.78464506098,0.9523809523809523,7113367217.48964,12500.0,166.66666666666666,False,transport_limited
moderate,250,20.0,50.0,30.0,1000000.0,0.0,74392.78464506098,0.9523809523809523,7113367217.48964,1250.0,inf,False,transport_limited
moderate,250,20.0,50.0,30.0,1000000.0,100.0,74392.78464506098,0.9523809523809523,7113367217.48964,1250.0,500.0,False,transport_limited
moderate,250,20.0,50.0,30.0,1000000.0,300.0,74392.78464506098,0.9523809523809523,7113367217.48964,1250.0,166.66666666666666,False,transport_limited
moderate,250,20.0,200.0,30.0,1000.0,0.0,1190284.5543209757,0.9523809523809523,113813875479.83424,20000000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,200.0,30.0,1000.0,100.0,1190284.5543209757,0.9523809523809523,113813875479.83424,20000000.0,2000.0,False,transport_limited
moderate,250,20.0,200.0,30.0,1000.0,300.0,1190284.5543209757,0.9523809523809523,113813875479.83424,20000000.0,666.6666666666666,False,transport_limited
moderate,250,20.0,200.0,30.0,100000.0,0.0,1190284.5543209757,0.9523809523809523,113813875479.83424,200000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,200.0,30.0,100000.0,100.0,1190284.5543209757,0.9523809523809523,113813875479.83424,200000.0,2000.0,False,transport_limited
moderate,250,20.0,200.0,30.0,100000.0,300.0,1190284.5543209757,0.9523809523809523,113813875479.83424,200000.0,666.6666666666666,False,transport_limited
moderate,250,20.0,200.0,30.0,1000000.0,0.0,1190284.5543209757,0.9523809523809523,113813875479.83424,20000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,200.0,30.0,1000000.0,100.0,1190284.5543209757,0.9523809523809523,113813875479.83424,20000.0,2000.0,False,transport_limited
moderate,250,20.0,200.0,30.0,1000000.0,300.0,1190284.5543209757,0.9523809523809523,113813875479.83424,20000.0,666.6666666666666,False,transport_limited
moderate,250,20.0,1000.0,30.0,1000.0,0.0,29757113.858024392,0.9523809523809523,2845346886995.856,500000000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,1000.0,30.0,1000.0,100.0,29757113.858024392,0.9523809523809523,2845346886995.856,500000000.0,10000.0,True,thermodynamically_conceivable
moderate,250,20.0,1000.0,30.0,1000.0,300.0,29757113.858024392,0.9523809523809523,2845346886995.856,500000000.0,3333.3333333333335,False,transport_limited
moderate,250,20.0,1000.0,30.0,100000.0,0.0,29757113.858024392,0.9523809523809523,2845346886995.856,5000000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,1000.0,30.0,100000.0,100.0,29757113.858024392,0.9523809523809523,2845346886995.856,5000000.0,10000.0,True,thermodynamically_conceivable
moderate,250,20.0,1000.0,30.0,100000.0,300.0,29757113.858024392,0.9523809523809523,2845346886995.856,5000000.0,3333.3333333333335,False,transport_limited
moderate,250,20.0,1000.0,30.0,1000000.0,0.0,29757113.858024392,0.9523809523809523,2845346886995.856,500000.0,inf,True,thermodynamically_conceivable
moderate,250,20.0,1000.0,30.0,1000000.0,100.0,29757113.858024392,0.9523809523809523,2845346886995.856,500000.0,10000.0,True,thermodynamically_conceivable
moderate,250,20.0,1000.0,30.0,1000000.0,300.0,29757113.858024392,0.9523809523809523,2845346886995.856,500000.0,3333.3333333333335,False,transport_limited
moderate,300,1.0,50.0,30.0,1000.0,0.0,23799.319271121105,0.5,1194725827.4102795,1250000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,50.0,30.0,1000.0,100.0,23799.319271121105,0.5,1194725827.4102795,1250000.0,500.0,False,transport_limited
moderate,300,1.0,50.0,30.0,1000.0,300.0,23799.319271121105,0.5,1194725827.4102795,1250000.0,166.66666666666666,False,transport_limited
moderate,300,1.0,50.0,30.0,100000.0,0.0,23799.319271121105,0.5,1194725827.4102795,12500.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,50.0,30.0,100000.0,100.0,23799.319271121105,0.5,1194725827.4102795,12500.0,500.0,False,transport_limited
moderate,300,1.0,50.0,30.0,100000.0,300.0,23799.319271121105,0.5,1194725827.4102795,12500.0,166.66666666666666,False,transport_limited
moderate,300,1.0,50.0,30.0,1000000.0,0.0,23799.319271121105,0.5,1194725827.4102795,1250.0,inf,False,transport_limited
moderate,300,1.0,50.0,30.0,1000000.0,100.0,23799.319271121105,0.5,1194725827.4102795,1250.0,500.0,False,transport_limited
moderate,300,1.0,50.0,30.0,1000000.0,300.0,23799.319271121105,0.5,1194725827.4102795,1250.0,166.66666666666666,False,transport_limited
moderate,300,1.0,200.0,30.0,1000.0,0.0,380789.1083379377,0.5,19115613238.564472,20000000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,200.0,30.0,1000.0,100.0,380789.1083379377,0.5,19115613238.564472,20000000.0,2000.0,False,transport_limited
moderate,300,1.0,200.0,30.0,1000.0,300.0,380789.1083379377,0.5,19115613238.564472,20000000.0,666.6666666666666,False,transport_limited
moderate,300,1.0,200.0,30.0,100000.0,0.0,380789.1083379377,0.5,19115613238.564472,200000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,200.0,30.0,100000.0,100.0,380789.1083379377,0.5,19115613238.564472,200000.0,2000.0,False,transport_limited
moderate,300,1.0,200.0,30.0,100000.0,300.0,380789.1083379377,0.5,19115613238.564472,200000.0,666.6666666666666,False,transport_limited
moderate,300,1.0,200.0,30.0,1000000.0,0.0,380789.1083379377,0.5,19115613238.564472,20000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,200.0,30.0,1000000.0,100.0,380789.1083379377,0.5,19115613238.564472,20000.0,2000.0,False,transport_limited
moderate,300,1.0,200.0,30.0,1000000.0,300.0,380789.1083379377,0.5,19115613238.564472,20000.0,666.6666666666666,False,transport_limited
moderate,300,1.0,1000.0,30.0,1000.0,0.0,9519727.708448442,0.5,477890330964.1118,500000000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,1000.0,30.0,1000.0,100.0,9519727.708448442,0.5,477890330964.1118,500000000.0,10000.0,True,thermodynamically_conceivable
moderate,300,1.0,1000.0,30.0,1000.0,300.0,9519727.708448442,0.5,477890330964.1118,500000000.0,3333.3333333333335,False,transport_limited
moderate,300,1.0,1000.0,30.0,100000.0,0.0,9519727.708448442,0.5,477890330964.1118,5000000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,1000.0,30.0,100000.0,100.0,9519727.708448442,0.5,477890330964.1118,5000000.0,10000.0,True,thermodynamically_conceivable
moderate,300,1.0,1000.0,30.0,100000.0,300.0,9519727.708448442,0.5,477890330964.1118,5000000.0,3333.3333333333335,False,transport_limited
moderate,300,1.0,1000.0,30.0,1000000.0,0.0,9519727.708448442,0.5,477890330964.1118,500000.0,inf,True,thermodynamically_conceivable
moderate,300,1.0,1000.0,30.0,1000000.0,100.0,9519727.708448442,0.5,477890330964.1118,500000.0,10000.0,True,thermodynamically_conceivable
moderate,300,1.0,1000.0,30.0,1000000.0,300.0,9519727.708448442,0.5,477890330964.1118,500000.0,3333.3333333333335,False,transport_limited
moderate,300,5.0,50.0,30.0,1000.0,0.0,23799.319271121105,0.8333333333333334,1991209712.350466,1250000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,50.0,30.0,1000.0,100.0,23799.319271121105,0.8333333333333334,1991209712.350466,1250000.0,500.0,False,transport_limited
moderate,300,5.0,50.0,30.0,1000.0,300.0,23799.319271121105,0.8333333333333334,1991209712.350466,1250000.0,166.66666666666666,False,transport_limited
moderate,300,5.0,50.0,30.0,100000.0,0.0,23799.319271121105,0.8333333333333334,1991209712.350466,12500.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,50.0,30.0,100000.0,100.0,23799.319271121105,0.8333333333333334,1991209712.350466,12500.0,500.0,False,transport_limited
moderate,300,5.0,50.0,30.0,100000.0,300.0,23799.319271121105,0.8333333333333334,1991209712.350466,12500.0,166.66666666666666,False,transport_limited
moderate,300,5.0,50.0,30.0,1000000.0,0.0,23799.319271121105,0.8333333333333334,1991209712.350466,1250.0,inf,False,transport_limited
moderate,300,5.0,50.0,30.0,1000000.0,100.0,23799.319271121105,0.8333333333333334,1991209712.350466,1250.0,500.0,False,transport_limited
moderate,300,5.0,50.0,30.0,1000000.0,300.0,23799.319271121105,0.8333333333333334,1991209712.350466,1250.0,166.66666666666666,False,transport_limited
moderate,300,5.0,200.0,30.0,1000.0,0.0,380789.1083379377,0.8333333333333334,31859355397.607456,20000000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,200.0,30.0,1000.0,100.0,380789.1083379377,0.8333333333333334,31859355397.607456,20000000.0,2000.0,False,transport_limited
moderate,300,5.0,200.0,30.0,1000.0,300.0,380789.1083379377,0.8333333333333334,31859355397.607456,20000000.0,666.6666666666666,False,transport_limited
moderate,300,5.0,200.0,30.0,100000.0,0.0,380789.1083379377,0.8333333333333334,31859355397.607456,200000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,200.0,30.0,100000.0,100.0,380789.1083379377,0.8333333333333334,31859355397.607456,200000.0,2000.0,False,transport_limited
moderate,300,5.0,200.0,30.0,100000.0,300.0,380789.1083379377,0.8333333333333334,31859355397.607456,200000.0,666.6666666666666,False,transport_limited
moderate,300,5.0,200.0,30.0,1000000.0,0.0,380789.1083379377,0.8333333333333334,31859355397.607456,20000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,200.0,30.0,1000000.0,100.0,380789.1083379377,0.8333333333333334,31859355397.607456,20000.0,2000.0,False,transport_limited
moderate,300,5.0,200.0,30.0,1000000.0,300.0,380789.1083379377,0.8333333333333334,31859355397.607456,20000.0,666.6666666666666,False,transport_limited
moderate,300,5.0,1000.0,30.0,1000.0,0.0,9519727.708448442,0.8333333333333334,796483884940.1863,500000000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,1000.0,30.0,1000.0,100.0,9519727.708448442,0.8333333333333334,796483884940.1863,500000000.0,10000.0,True,thermodynamically_conceivable
moderate,300,5.0,1000.0,30.0,1000.0,300.0,9519727.708448442,0.8333333333333334,796483884940.1863,500000000.0,3333.3333333333335,False,transport_limited
moderate,300,5.0,1000.0,30.0,100000.0,0.0,9519727.708448442,0.8333333333333334,796483884940.1863,5000000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,1000.0,30.0,100000.0,100.0,9519727.708448442,0.8333333333333334,796483884940.1863,5000000.0,10000.0,True,thermodynamically_conceivable
moderate,300,5.0,1000.0,30.0,100000.0,300.0,9519727.708448442,0.8333333333333334,796483884940.1863,5000000.0,3333.3333333333335,False,transport_limited
moderate,300,5.0,1000.0,30.0,1000000.0,0.0,9519727.708448442,0.8333333333333334,796483884940.1863,500000.0,inf,True,thermodynamically_conceivable
moderate,300,5.0,1000.0,30.0,1000000.0,100.0,9519727.708448442,0.8333333333333334,796483884940.1863,500000.0,10000.0,True,thermodynamically_conceivable
moderate,300,5.0,1000.0,30.0,1000000.0,300.0,9519727.708448442,0.8333333333333334,796483884940.1863,500000.0,3333.3333333333335,False,transport_limited
moderate,300,20.0,50.0,30.0,1000.0,0.0,23799.319271121105,0.9523809523809523,2275668242.686247,1250000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,50.0,30.0,1000.0,100.0,23799.319271121105,0.9523809523809523,2275668242.686247,1250000.0,500.0,False,transport_limited
moderate,300,20.0,50.0,30.0,1000.0,300.0,23799.319271121105,0.9523809523809523,2275668242.686247,1250000.0,166.66666666666666,False,transport_limited
moderate,300,20.0,50.0,30.0,100000.0,0.0,23799.319271121105,0.9523809523809523,2275668242.686247,12500.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,50.0,30.0,100000.0,100.0,23799.319271121105,0.9523809523809523,2275668242.686247,12500.0,500.0,False,transport_limited
moderate,300,20.0,50.0,30.0,100000.0,300.0,23799.319271121105,0.9523809523809523,2275668242.686247,12500.0,166.66666666666666,False,transport_limited
moderate,300,20.0,50.0,30.0,1000000.0,0.0,23799.319271121105,0.9523809523809523,2275668242.686247,1250.0,inf,False,transport_limited
moderate,300,20.0,50.0,30.0,1000000.0,100.0,23799.319271121105,0.9523809523809523,2275668242.686247,1250.0,500.0,False,transport_limited
moderate,300,20.0,50.0,30.0,1000000.0,300.0,23799.319271121105,0.9523809523809523,2275668242.686247,1250.0,166.66666666666666,False,transport_limited
moderate,300,20.0,200.0,30.0,1000.0,0.0,380789.1083379377,0.9523809523809523,36410691882.97995,20000000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,200.0,30.0,1000.0,100.0,380789.1083379377,0.9523809523809523,36410691882.97995,20000000.0,2000.0,False,transport_limited
moderate,300,20.0,200.0,30.0,1000.0,300.0,380789.1083379377,0.9523809523809523,36410691882.97995,20000000.0,666.6666666666666,False,transport_limited
moderate,300,20.0,200.0,30.0,100000.0,0.0,380789.1083379377,0.9523809523809523,36410691882.97995,200000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,200.0,30.0,100000.0,100.0,380789.1083379377,0.9523809523809523,36410691882.97995,200000.0,2000.0,False,transport_limited
moderate,300,20.0,200.0,30.0,100000.0,300.0,380789.1083379377,0.9523809523809523,36410691882.97995,200000.0,666.6666666666666,False,transport_limited
moderate,300,20.0,200.0,30.0,1000000.0,0.0,380789.1083379377,0.9523809523809523,36410691882.97995,20000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,200.0,30.0,1000000.0,100.0,380789.1083379377,0.9523809523809523,36410691882.97995,20000.0,2000.0,False,transport_limited
moderate,300,20.0,200.0,30.0,1000000.0,300.0,380789.1083379377,0.9523809523809523,36410691882.97995,20000.0,666.6666666666666,False,transport_limited
moderate,300,20.0,1000.0,30.0,1000.0,0.0,9519727.708448442,0.9523809523809523,910267297074.4985,500000000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,1000.0,30.0,1000.0,100.0,9519727.708448442,0.9523809523809523,910267297074.4985,500000000.0,10000.0,True,thermodynamically_conceivable
moderate,300,20.0,1000.0,30.0,1000.0,300.0,9519727.708448442,0.9523809523809523,910267297074.4985,500000000.0,3333.3333333333335,False,transport_limited
moderate,300,20.0,1000.0,30.0,100000.0,0.0,9519727.708448442,0.9523809523809523,910267297074.4985,5000000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,1000.0,30.0,100000.0,100.0,9519727.708448442,0.9523809523809523,910267297074.4985,5000000.0,10000.0,True,thermodynamically_conceivable
moderate,300,20.0,1000.0,30.0,100000.0,300.0,9519727.708448442,0.9523809523809523,910267297074.4985,5000000.0,3333.3333333333335,False,transport_limited
moderate,300,20.0,1000.0,30.0,1000000.0,0.0,9519727.708448442,0.9523809523809523,910267297074.4985,500000.0,inf,True,thermodynamically_conceivable
moderate,300,20.0,1000.0,30.0,1000000.0,100.0,9519727.708448442,0.9523809523809523,910267297074.4985,500000.0,10000.0,True,thermodynamically_conceivable
moderate,300,20.0,1000.0,30.0,1000000.0,300.0,9519727.708448442,0.9523809523809523,910267297074.4985,500000.0,3333.3333333333335,False,transport_limited
moderate,400,1.0,50.0,30.0,1000.0,0.0,3454.18048916059,0.5,173399860.55586162,1250000.0,inf,True,thermodynamically_conceivable
moderate,400,1.0,50.0,30.0,1000.0,100.0,3454.18048916059,0.5,173399860.55586162,1250000.0,500.0,False,transport_limited
moderate,400,1.0,50.0,30.0,1000.0,300.0,3454.18048916059,0.5,173399860.55586162,1250000.0,166.66666666666666,False,transport_limited
moderate,400,1.0,50.0,30.0,100000.0,0.0,3454.18048916059,0.5,173399860.55586162,12500.0,inf,True,thermodynamically_conceivable
moderate,400,1.0,50.0,30.0,100000.0,100.0,3454.18048916059,0.5,173399860.55586162,12500.0,500.0,False,transport_limited
moderate,400,1.0,50.0,30.0,100000.0,300.0,3454.18048916059,0.5,173399860.55586162,12500.0,166.66666666666666,False,transport_limited
moderate,400,1.0,50.0,30.0,1000000.0,0.0,3454.18048916059,0.5,173399860.55586162,1250.0,inf,False,transport_limited
moderate,400,1.0,50.0,30.0,1000000.0,100.0,3454.18048916059,0.5,173399860.55586162,1250.0,500.0,False,transport_limited
moderate,400,1.0,50.0,30.0,1000000.0,300.0,3454.18048916059,0.5,173399860.55586162,1250.0,166.66666666666666,False,transport_limited
moderate,400,1.0,200.0,30.0,1000.0,0.0,55266.88782656944,0.5,2774397768.893786,20000000.0,inf,True,thermodynamically_conceivable
moderate,400,1.0,200.0,30.0,1000.0,100.0,55266.88782656944,0.5,2774397768.893786,20000000.0,2000.0,False,transport_limited
moderate,400,1.0,200.0,30.0,1000.0,300.0,55266.88782656944,0.5,2774397768.893786,20000000.0,666.6666666666666,False,transport_limited
moderate,400,1.0,200.0,30.0,100000.0,0.0,55266.88782656944,0.5,2774397768.893786,200000.0,inf,True,thermodynamically_conceivable
moderate,400,1.0,200.0,30.0,100000.0,100.0,55266.88782656944,0.5,2774397768.893786,200000.0,2000.0,False,transport_limited
moderate,400,1.0,200.0,30.0,100000.0,300.0,55266.88782656944,0.5,2774397768.893786,200000.0,666.6666666666666,False,transport_limited
moderate,400,1.0,200.0,30.0,1000000.0,0.0,55266.88782656944,0.5,2774397768.893786,20000.0,inf,True,thermodynamically_conceivable
moderate,400,1.0,200.0,30.0,1000000.0,100.0,55266.88782656944,0.5,2774397768.893786,20000.0,2000.0,False,transport_limited
moderate,400,1.0,200.0,30.0,1000000.0,300.0,55266.88782656944,0.5,2774397768.893786,20000.0,666.6666666666666,False,transport_limited
moderate,400,1.0,1000.0,30.0,1000.0,0.0,1381672.1956642359,0.5,69359944222.34464,500000000.0,inf,True,thermodynamically_conceivable
moderate,400,1.0,1000.0,30.0,1000.0,100.0,1381672.1956642359,0.5,69359944222.34464,500000000.0,10000.0,True,thermodynamically_conceivable
